concept,feature,feature_raw,leuven_listed,flan_response,flan_true
Grinding disk,can sink,can_sink,1,False,0
Grinding disk,can slide,can_slide,0,False,0
Grinding disk,can sound out of tune,can_sound_out_of_tune,0,False,0
Grinding disk,can stand in queue,can_stand_in_queue,0,False,0
Grinding disk,can work as defence,can_work_as_defence,0,False,0
Grinding disk,can't be worn in the church,can't_be_worn_in_the_church,0,False,0
Grinding disk,causes accidents,causes_accidents,1,False,0
Grinding disk,causes explosion,causes_explosion,0,False,0
Grinding disk,causes traffic jams,causes_traffic_jams,0,False,0
Grinding disk,checkered,checkered,0,False,0
Grinding disk,classical instrument,classical_instrument,0,False,0
Grinding disk,classical music,classical_music,0,False,0
Grinding disk,clips together,clips_together,0,False,0
Grinding disk,closes with cork,closes_with_cork,0,False,0
Grinding disk,comes in different brands and models,comes_in_different_brands_and_models,1,True,1
Grinding disk,comes in different lengths,comes_in_different_lengths,0,True,1
Grinding disk,comes in different patterns,comes_in_different_patterns,0,True,1
Grinding disk,comes in different prints,comes_in_different_prints,0,False,0
Grinding disk,comes in very handy,comes_in_very_handy,1,True,1
Grinding disk,comes in very handy when trying to avoid a traffic jam,comes_in_very_handy_when_trying_to_avoid_a_traffic_jam,0,False,0
Grinding disk,consists of a shirt,consists_of_a_shirt,0,False,0
Grinding disk,consists of a vest,consists_of_a_vest,0,False,0
Grinding disk,consists of different parts,consists_of_different_parts,1,False,0
Grinding disk,consists of pants and sweater,consists_of_pants_and_sweater,0,False,0
Grinding disk,consists of two parts,consists_of_two_parts,0,False,0
Grinding disk,constitutes a whole,constitutes_a_whole,1,True,1
Grinding disk,contains a beverage,contains_a_beverage,0,False,0
Grinding disk,contains bullets,contains_bullets,0,False,0
Grinding disk,contains different curved bars,contains_different_curved_bars,0,False,0
Grinding disk,contains liquid,contains_liquid,0,False,0
Grinding disk,contains rice,contains_rice,0,False,0
Grinding disk,costs a lot of money,costs_a_lot_of_money,1,False,0
Grinding disk,costs money,costs_money,1,True,1
Grinding disk,could be an animal,could_be_an_animal,0,False,0
Grinding disk,creates a good atmosphere,creates_a_good_atmosphere,0,False,0
Grinding disk,damages delicate surfaces,damages_delicate_surfaces,1,True,1
Grinding disk,decorated with feathers,decorated_with_feathers,0,False,0
Grinding disk,destroys,destroys,1,True,1
Grinding disk,does not melt in high temperature,does_not_melt_in_high_temperature,0,False,0
Grinding disk,does not produce sound,does_not_produce_sound,0,False,0
Grinding disk,does not weigh much,does_not_weigh_much,0,False,0
Grinding disk,does up at the back,does_up_at_the_back,0,False,0
Grinding disk,don't have openings between fingers,don't_have_openings_between_fingers,1,False,0
Grinding disk,drawn by a tractor,drawn_by_a_tractor,0,False,0
Grinding disk,driven by 1 person,driven_by_1_person,0,False,0
Grinding disk,driven by a coachman,driven_by_a_coachman,0,False,0
Grinding disk,driven by a troley driver,driven_by_a_troley_driver,0,False,0
Grinding disk,driven by a truck driver,driven_by_a_truck_driver,0,False,0
Grinding disk,driven by an engine driver,driven_by_an_engine_driver,0,False,0
Grinding disk,drivers licence not required,drivers_licence_not_required,0,True,1
Grinding disk,drives above the ground,drives_above_the_ground,0,False,0
Grinding disk,drives on a highway,drives_on_a_highway,0,False,0
Grinding disk,drives on a road,drives_on_a_road,0,False,0
Grinding disk,drives on fields,drives_on_fields,0,False,0
Grinding disk,drives on land,drives_on_land,0,False,0
Grinding disk,drives under ground,drives_under_ground,0,False,0
Grinding disk,een example is the piccolo,een_example_is_the_piccolo,0,False,0
Grinding disk,emits fire at the bottom,emits_fire_at_the_bottom,0,False,0
Grinding disk,emits smoke,emits_smoke,0,False,0
Grinding disk,especially played by older people,especially_played_by_older_people,0,False,0
Grinding disk,especially used by boys,especially_used_by_boys,1,False,0
Grinding disk,especially used by women,especially_used_by_women,0,False,0
Grinding disk,especially used for vegetables,especially_used_for_vegetables,0,False,0
Grinding disk,especially used with nice weather,especially_used_with_nice_weather,0,False,0
Grinding disk,everybody has it,everybody_has_it,0,False,0
Grinding disk,exists in different brands,exists_in_different_brands,1,True,1
Grinding disk,exists in different colors,exists_in_different_colors,1,False,0
Grinding disk,exists in different colors and different forms,exists_in_different_colors_and_different_forms,1,True,1
Grinding disk,exists in different forms,exists_in_different_forms,1,True,1
Grinding disk,exists in different kinds,exists_in_different_kinds,1,True,1
Grinding disk,exists in different lengths,exists_in_different_lengths,0,True,1
Grinding disk,exists in different materials,exists_in_different_materials,1,True,1
Grinding disk,exists in different measurements,exists_in_different_measurements,1,True,1
Grinding disk,exists in different sizes,exists_in_different_sizes,1,True,1
Grinding disk,exists in different sizes.1,exists_in_different_sizes.1,1,True,1
Grinding disk,exists in different thicknesses,exists_in_different_thicknesses,0,True,1
Grinding disk,exists in different tube lengths,exists_in_different_tube_lengths,0,False,0
Grinding disk,exists in different types,exists_in_different_types,1,True,1
Grinding disk,exists in pairs,exists_in_pairs,0,False,0
Grinding disk,facilitates removal of wallpaper,facilitates_removal_of_wallpaper,0,True,1
Grinding disk,featured in a brass band,featured_in_a_brass_band,0,False,0
Grinding disk,featured in a Luc Steeno song,featured_in_a_Luc_Steeno_song,0,False,0
Grinding disk,featured in an orchestra,featured_in_an_orchestra,0,False,0
Grinding disk,featured in Cinderella,featured_in_Cinderella,0,False,0
Grinding disk,featured in Tintin,featured_in_Tintin,0,False,0
Grinding disk,feels rough,feels_rough,1,True,1
Grinding disk,fires torpedos,fires_torpedos,0,False,0
Grinding disk,flies,flies,0,False,0
Grinding disk,flies high in the sky,flies_high_in_the_sky,0,False,0
Grinding disk,flies in the sky,flies_in_the_sky,0,False,0
Grinding disk,flies low,flies_low,0,False,0
Grinding disk,floats,floats,0,False,0
Grinding disk,for fancy occasions,for_fancy_occasions,0,False,0
Grinding disk,for sale in a music shop,for_sale_in_a_music_shop,0,False,0
Grinding disk,forces locks,forces_locks,1,False,0
Grinding disk,found in a tool box,found_in_a_tool_box,0,True,1
Grinding disk,gets warm,gets_warm,1,True,1
Grinding disk,gives a businesslike impression,gives_a_businesslike_impression,0,False,0
Grinding disk,gives a nasty sound,gives_a_nasty_sound,1,True,1
Grinding disk,gives a recoil,gives_a_recoil,0,False,0
Grinding disk,gives warmth,gives_warmth,0,False,0
Grinding disk,goes down to great depth,goes_down_to_great_depth,0,False,0
Grinding disk,goes fast,goes_fast,0,False,0
Grinding disk,goes slow,goes_slow,0,False,0
Grinding disk,hangs around the neck/shoulders,hangs_around_the_neck/shoulders,0,False,0
Grinding disk,hangs from a rope,hangs_from_a_rope,0,False,0
Grinding disk,Harley Davidson is a brand,Harley_Davidson_is_a_brand,0,False,0
Grinding disk,has (trousers)legs,has_(trousers)legs,0,False,0
Grinding disk,has 2 or 4 wheels,has_2_or_4_wheels,0,False,0
Grinding disk,has 2 wheels,has_2_wheels,0,False,0
Grinding disk,has 4 wheels,has_4_wheels,0,False,0
Grinding disk,has 4x4 drive,has_4x4_drive,0,False,0
Grinding disk,has a bag,has_a_bag,0,False,0
Grinding disk,has a bag of air,has_a_bag_of_air,0,False,0
Grinding disk,has a barrel,has_a_barrel,0,False,0
Grinding disk,has a basket,has_a_basket,0,False,0
Grinding disk,has a bed,has_a_bed,0,False,0
Grinding disk,has a bell,has_a_bell,0,False,0
Grinding disk,has a blade,has_a_blade,0,True,1
Grinding disk,has a brake,has_a_brake,0,False,0
Grinding disk,has a brake in the back,has_a_brake_in_the_back,0,False,0
Grinding disk,has a buckle,has_a_buckle,0,False,0
Grinding disk,has a burner,has_a_burner,0,False,0
Grinding disk,has a button,has_a_button,1,False,0
Grinding disk,has a cabin,has_a_cabin,0,False,0
Grinding disk,has a cap,has_a_cap,0,False,0
Grinding disk,has a cap.1,has_a_cap.1,0,False,0
Grinding disk,has a clear sound,has_a_clear_sound,0,False,0
Grinding disk,has a clock,has_a_clock,0,False,0
Grinding disk,has a collar,has_a_collar,0,False,0
Grinding disk,has a complex shape,has_a_complex_shape,1,False,0
Grinding disk,has a conductor,has_a_conductor,0,False,0
Grinding disk,has a cooker hood,has_a_cooker_hood,0,False,0
Grinding disk,has a cross or flat shape,has_a_cross_or_flat_shape,0,False,0
Grinding disk,has a dark color,has_a_dark_color,0,False,0
Grinding disk,has a dead corner,has_a_dead_corner,0,False,0
Grinding disk,has a deep sound,has_a_deep_sound,0,False,0
Grinding disk,has a driver,has_a_driver,0,False,0
Grinding disk,has a dull sound,has_a_dull_sound,0,False,0
Grinding disk,has a filter,has_a_filter,0,False,0
Grinding disk,has a freezing compartment,has_a_freezing_compartment,0,False,0
Grinding disk,has a fuse/taper,has_a_fuse/taper,0,False,0
Grinding disk,has a griddle,has_a_griddle,0,False,0
Grinding disk,has a grillfunction,has_a_grillfunction,0,False,0
Grinding disk,has a grip,has_a_grip,1,False,0
Grinding disk,has a grip made of plastic,has_a_grip_made_of_plastic,1,False,0
Grinding disk,has a grip made of wood,has_a_grip_made_of_wood,0,False,0
Grinding disk,has a handle,has_a_handle,0,False,0
Grinding disk,has a heavy engine,has_a_heavy_engine,0,False,0
Grinding disk,has a helm,has_a_helm,0,False,0
Grinding disk,has a hole,has_a_hole,0,False,0
Grinding disk,has a hose,has_a_hose,0,False,0
Grinding disk,has a keyboard,has_a_keyboard,0,False,0
Grinding disk,has a khaki colour,has_a_khaki_colour,0,False,0
Grinding disk,has a kitchen,has_a_kitchen,0,False,0
Grinding disk,has a label,has_a_label,0,False,0
Grinding disk,has a lid,has_a_lid,0,False,0
Grinding disk,has a lid.1,has_a_lid.1,0,False,0
Grinding disk,has a little air bubble,has_a_little_air_bubble,0,False,0
Grinding disk,has a little door,has_a_little_door,0,False,0
Grinding disk,has a little lamp,has_a_little_lamp,0,False,0
Grinding disk,has a loading space,has_a_loading_space,0,False,0
Grinding disk,has a looking window,has_a_looking_window,0,False,0
Grinding disk,has a matching bonnet,has_a_matching_bonnet,0,False,0
Grinding disk,has a metal blade,has_a_metal_blade,1,True,1
Grinding disk,has a metal head,has_a_metal_head,0,True,1
Grinding disk,has a metallic color,has_a_metallic_color,1,False,0
Grinding disk,has a motor,has_a_motor,1,False,0
Grinding disk,has a mouthpiece,has_a_mouthpiece,0,False,0
Grinding disk,has a neck,has_a_neck,0,False,0
Grinding disk,has a negative connotation,has_a_negative_connotation,0,True,1
Grinding disk,has a nozzle,has_a_nozzle,0,False,0
Grinding disk,has a periscope,has_a_periscope,0,False,0
Grinding disk,has a pin,has_a_pin,0,False,0
Grinding disk,has a place to sleep,has_a_place_to_sleep,0,False,0
Grinding disk,has a plain color,has_a_plain_color,1,False,0
Grinding disk,has a plug,has_a_plug,1,False,0
Grinding disk,has a point,has_a_point,0,False,0
Grinding disk,has a problem of scale,has_a_problem_of_scale,0,False,0
Grinding disk,has a propellor,has_a_propellor,0,False,0
Grinding disk,has a roof or no roof,has_a_roof_or_no_roof,0,False,0
Grinding disk,has a saddle,has_a_saddle,0,False,0
Grinding disk,has a sail,has_a_sail,0,False,0
Grinding disk,has a sharp edge,has_a_sharp_edge,1,False,0
Grinding disk,has a sharp point,has_a_sharp_point,0,False,0
Grinding disk,has a shrill sound,has_a_shrill_sound,1,False,0
Grinding disk,has a skin,has_a_skin,0,False,0
Grinding disk,has a sliding door,has_a_sliding_door,0,False,0
Grinding disk,has a smoking and non-smoking space,has_a_smoking_and_non-smoking_space,0,False,0
Grinding disk,has a soft sound,has_a_soft_sound,0,False,0
Grinding disk,has a sound bell,has_a_sound_bell,0,False,0
Grinding disk,has a sound box,has_a_sound_box_,0,False,0
Grinding disk,has a spare wheel in the back,has_a_spare_wheel_in_the_back,0,False,0
Grinding disk,has a speed restriction,has_a_speed_restriction,0,False,0
Grinding disk,has a spike at its base,has_a_spike_at_its_base,0,False,0
Grinding disk,has a steering wheel,has_a_steering_wheel,0,False,0
Grinding disk,has a stick,has_a_stick,0,False,0
Grinding disk,has a straw,has_a_straw,0,False,0
Grinding disk,has a striking color,has_a_striking_color,0,False,0
Grinding disk,has a tachometer,has_a_tachometer,0,False,0
Grinding disk,has a 'TAXI' plate on car,has_a_'TAXI'_plate_on_car,0,False,0
Grinding disk,has a temperature switch,has_a_temperature_switch,0,False,0
Grinding disk,has a timer,has_a_timer,0,False,0
Grinding disk,has a trailer,has_a_trailer,0,False,0
Grinding disk,has a trigger,has_a_trigger,0,False,0
Grinding disk,has a turning button,has_a_turning_button,0,False,0
Grinding disk,has a turtleneck,has_a_turtleneck,0,False,0
Grinding disk,has a V-neck,has_a_V-neck,0,False,0
Grinding disk,has a warm sound,has_a_warm_sound,0,False,0
Grinding disk,has a wicker basket,has_a_wicker_basket,0,False,0
Grinding disk,has a wire,has_a_wire,1,False,0
Grinding disk,has a wire.1,has_a_wire.1,1,False,0
Grinding disk,has a wooden handle,has_a_wooden_handle,0,False,0
Grinding disk,has a Y-shape,has_a_Y-shape,0,False,0
Grinding disk,has a zipper,has_a_zipper,0,False,0
Grinding disk,has an anchor,has_an_anchor,0,False,0
Grinding disk,has an elastic rubber,has_an_elastic_rubber,0,False,0
Grinding disk,has an indicator,has_an_indicator,0,False,0
Grinding disk,has an on/off switch,has_an_on/off_switch,1,False,0
Grinding disk,has an oven most of the time,has_an_oven_most_of_the_time,0,False,0
Grinding disk,has at least 4 wheels,has_at_least_4_wheels,0,False,0
Grinding disk,has automatic doors,has_automatic_doors,0,False,0
Grinding disk,has bags,has_bags,0,False,0
Grinding disk,has baking trays,has_baking_trays,0,False,0
Grinding disk,has been existing for a long time,has_been_existing_for_a_long_time,1,False,0
Grinding disk,has Belgian inventor,has_Belgian_inventor,0,False,0
Grinding disk,has big tires,has_big_tires,0,False,0
Grinding disk,has big wheeles,has_big_wheeles,0,False,0
Grinding disk,has black and white keys,has_black_and_white_keys,0,False,0
Grinding disk,has black keys,has_black_keys,0,False,0
Grinding disk,has bright colors,has_bright_colors,0,False,0
Grinding disk,has buttons,has_buttons,1,False,0
Grinding disk,has buttons.1,has_buttons.1,1,False,0
Grinding disk,has canonballs,has_canonballs,0,False,0
Grinding disk,has caterpillar treads,has_caterpillar_treads,0,False,0
Grinding disk,has different additional parts,has_different_additional_parts,1,False,0
Grinding disk,has different bits (drilling),has_different_bits_(drilling),0,False,0
Grinding disk,has different compartments,has_different_compartments,0,False,0
Grinding disk,has different lengths,has_different_lengths,0,False,0
Grinding disk,has different patterns,has_different_patterns,0,False,0
Grinding disk,has different patterns.1,has_different_patterns.1,0,False,0
Grinding disk,has different positions,has_different_positions,1,False,0
Grinding disk,has doors,has_doors,0,False,0
Grinding disk,has drums,has_drums,0,False,0
Grinding disk,has electrical wiring on the top,has_electrical_wiring_on_the_top,0,False,0
Grinding disk,has first and second class,has_first_and_second_class,0,False,0
Grinding disk,has floral design,has_floral_design,0,False,0
Grinding disk,has gears,has_gears,0,False,0
Grinding disk,has gone through a technological revolution,has_gone_through_a_technological_revolution,1,False,0
Grinding disk,has great power,has_great_power,1,True,1
Grinding disk,has hairs,has_hairs,0,False,0
Grinding disk,has holes,has_holes,0,False,0
Grinding disk,has iron on the bottom,has_iron_on_the_bottom,1,False,0
Grinding disk,has knifes,has_knifes,0,False,0
Grinding disk,has laces,has_laces,0,False,0
Grinding disk,has lights,has_lights,0,False,0
Grinding disk,has little bells all round,has_little_bells_all_round,0,False,0
Grinding disk,has long (trousers)legs,has_long_(trousers)legs,0,False,0
Grinding disk,has long sleeves,has_long_sleeves,0,False,0
Grinding disk,has many buttons,has_many_buttons,1,False,0
Grinding disk,has matching briefs,has_matching_briefs,0,False,0
