concept,feature,feature_raw,gpt5_response,gpt5_true
Hammer,was used in the past,was_used_in_the_past,True,1
Hammer,used to look nicer,used_to_look_nicer,False,0
Hammer,was used in early ages,was_used_in_early_ages,True,1
Hammer,used with your hands,used_with_your_hands,True,1
Hammer,weighs much,weighs_much,True,1
Hammer,you can injure someone with it,you_can_injure_someone_with_it,True,1
Hammer,you can play with it,you_can_play_with_it,False,0
Hammer,you can bust things with it,you_can_bust_things_with_it,True,1
Hammer,you can make things with it,you_can_make_things_with_it,True,1
Hammer,you can repair with it,you_can_repair_with_it,True,1
Hammer,you can scour stuff off with it,you_can_scour_stuff_off_with_it,False,0
Hammer,you don't see it frequently,you_don't_see_it_frequently,False,0
Hammer,you can get injured by it,you_can_get_injured_by_it,True,1
Hammer,you have to be strong to use it,you_have_to_be_strong_to_use_it,False,0
Knife,doesn't herd,doesn't_herd,True,1
Knife,can be lethal to man,can_be_lethal_to_man,True,1
Knife,is not poisonous,is_not_poisonous,True,1
Knife,more used in agriculture in the past,more_used_in_agriculture_in_the_past,True,1
Knife,smaller than a horse,smaller_than_a_horse,True,1
Knife,can kill people,can_kill_people,True,1
Knife,is not a pet,is_not_a_pet,True,1
Knife,doesn't have 1000 paws,doesn't_have_1000_paws,True,1
Hammer,you use it when bricklaying,you_use_it_when_bricklaying,True,1
Knife,grazes,grazes,False,0
Knife,is found all around the world,is_found_all_around_the_world,True,1
Knife,neutral scent,neutral_scent,True,1
Knife,is used in fights,is_used_in_fights,True,1
Knife,it is sometimes put in a basket,it_is_sometimes_put_in_a_basket,True,1
Knife,attacks,attacks,False,0
Knife,was used in medical science in earlier times,was_used_in_medical_science_in_earlier_times,True,1
Knife,not friendly with dogs,not_friendly_with_dogs,False,0
Hammer,you can kill someone with it,you_can_kill_someone_with_it,True,1
Knife,is not verry big,is_not_verry_big,True,1
Knife,does not lay eggs,does_not_lay_eggs,True,1
Knife,hard,hard,True,1
Knife,is aggressive,is_aggressive,False,0
Knife,is sold at the market,is_sold_at_the_market,True,1
Knife,is not expensive,is_not_expensive,True,1
Knife,can cause much hinder,can_cause_much_hinder,True,1
Knife,seems mean,seems_mean,False,0
Knife,used in research,used_in_research,True,1
Knife,is lethal,is_lethal,True,1
Knife,can be dangerous,can_be_dangerous,True,1
Knife,appears in songs,appears_in_songs,True,1
Knife,is also a sharp,is_also_a_sharp,True,1
Knife,exists for ages,exists_for_ages,True,1
Knife,you can find them in homes,you_can_find_them_in_homes,True,1
Knife,somtimes used in a circus,somtimes_used_in_a_circus,True,1
Knife,is dangerous to people,is_dangerous_to_people,True,1
Knife,transferable,transferable,True,1
Knife,is strong,is_strong,True,1
Knife,is elongated,is_elongated,True,1
Knife,gives pain,gives_pain,True,1
Knife,can be aggressive,can_be_aggressive,False,0
Knife,can't fly,can't_fly,True,1
Knife,is not eaten,is_not_eaten,True,1
Knife,occasionally occurs in films,occasionally_occurs_in_films,True,1
Knife,has no paws,has_no_paws,True,1
Knife,small and large kinds,small_and_large_kinds,True,1
Knife,exists in different sizes and kinds,exists_in_different_sizes_and_kinds,True,1
Knife,can have different colors,can_have_different_colors,True,1
Knife,bought in a store,bought_in_a_store,True,1
Knife,is dangerous,is_dangerous,True,1
Knife,belongs to knife and fork,belongs_to_knife_and_fork,False,0
Knife,there are many kinds of it,there_are_many_kinds_of_it,True,1
Knife,makes holes in clothing,makes_holes_in_clothing,True,1
Knife,can be a status symbol,can_be_a_status_symbol,True,1
Knife,appears in fairy tales and stories,appears_in_fairy_tales_and_stories,True,1
Knife,can be brought to the beach,can_be_brought_to_the_beach,True,1
Knife,can be carried by anyone,can_be_carried_by_anyone,False,0
Knife,can be decorated,can_be_decorated,True,1
Knife,can be carried,can_be_carried,True,1
Knife,can be found in a garage,can_be_found_in_a_garage,True,1
Knife,can be found on a camping,can_be_found_on_a_camping,True,1
Knife,can be bought everywhere,can_be_bought_everywhere,False,0
Knife,can be made of different materials,can_be_made_of_different_materials,True,1
Knife,can be operated from the age of 18,can_be_operated_from_the_age_of_18,False,0
Knife,can be held,can_be_held,True,1
Knife,can be turned,can_be_turned,True,1
Knife,can be thick or thin,can_be_thick_or_thin,True,1
Knife,can be used by anyone,can_be_used_by_anyone,False,0
Knife,can be used as weapon,can_be_used_as_weapon,True,1
Knife,can be opened,can_be_opened,True,1
Knife,can be used to prick with,can_be_used_to_prick_with,True,1
Knife,can be used on two sides,can_be_used_on_two_sides,False,0
Knife,can be used several times,can_be_used_several_times,True,1
Knife,can be used to cut nails,can_be_used_to_cut_nails,False,0
Knife,can break,can_break,True,1
Knife,can break.1,can_break.1,True,1
Knife,can be used to threaten somebody,can_be_used_to_threaten_somebody,True,1
Knife,can break stuff open,can_break_stuff_open,True,1
Knife,can cut you,can_cut_you,True,1
Knife,can get rusty,can_get_rusty,True,1
Knife,can have a container,can_have_a_container_,True,1
Knife,can save lifes,can_save_lifes,True,1
Knife,can harm,can_harm,True,1
Knife,can slide,can_slide,True,1
Knife,can injure,can_injure,True,1
Knife,can hurt,can_hurt,True,1
Knife,can become dirty,can_become_dirty,True,1
Knife,can work as defence,can_work_as_defence,True,1
Knife,causes accidents,causes_accidents,False,0
Knife,comes in different brands and models,comes_in_different_brands_and_models,True,1
Knife,comes in very handy,comes_in_very_handy,True,1
Knife,consists of different parts,consists_of_different_parts,True,1
Knife,constitutes a whole,constitutes_a_whole,True,1
Knife,can hurt you,can_hurt_you,True,1
Knife,costs money,costs_money,True,1
Knife,comes in different patterns,comes_in_different_patterns,True,1
Knife,drivers licence not required,drivers_licence_not_required,True,1
Knife,comes in different lengths,comes_in_different_lengths,True,1
Knife,does not weigh much,does_not_weigh_much,True,1
Knife,does not melt in high temperature,does_not_melt_in_high_temperature,True,1
Knife,exists in different colors and different forms,exists_in_different_colors_and_different_forms,True,1
Knife,exists in different kinds,exists_in_different_kinds,True,1
Knife,exists in different sizes.1,exists_in_different_sizes.1,True,1
Knife,exists in different lengths,exists_in_different_lengths,True,1
Knife,exists in different measurements,exists_in_different_measurements,True,1
Knife,exists in different materials,exists_in_different_materials,True,1
Knife,exists in different brands,exists_in_different_brands,True,1
Knife,exists in different forms,exists_in_different_forms,True,1
Knife,exists in different thicknesses,exists_in_different_thicknesses,True,1
Knife,exists in different types,exists_in_different_types,True,1
Knife,exists in pairs,exists_in_pairs,False,0
Knife,has a blade,has_a_blade,True,1
Knife,found in a tool box,found_in_a_tool_box,True,1
Knife,has a complex shape,has_a_complex_shape,False,0
Knife,has a grip made of wood,has_a_grip_made_of_wood,True,1
Knife,has a handle,has_a_handle,True,1
Knife,exists in different sizes,exists_in_different_sizes,True,1
Knife,has a metal blade,has_a_metal_blade,True,1
Knife,has a grip,has_a_grip,True,1
Knife,has a sharp edge,has_a_sharp_edge,True,1
Knife,feels rough,feels_rough,False,0
Knife,has a point,has_a_point,True,1
Knife,has a sharp point,has_a_sharp_point,True,1
Knife,has a metal head,has_a_metal_head,False,0
Knife,has a wooden handle,has_a_wooden_handle,True,1
Knife,has a Y-shape,has_a_Y-shape,False,0
Knife,has different lengths,has_different_lengths,True,1
Knife,has knifes,has_knifes,True,1
Knife,has no engine,has_no_engine,True,1
Knife,has been existing for a long time,has_been_existing_for_a_long_time,True,1
Knife,has no smell,has_no_smell,True,1
Knife,has no taste,has_no_taste,True,1
Knife,has to be sharpened sometimes,has_to_be_sharpened_sometimes,True,1
Knife,has to be washed after use,has_to_be_washed_after_use,True,1
Knife,implement/tool,implement/tool,True,1
Knife,is a knife,is_a_knife,True,1
Knife,is a basic tool,is_a_basic_tool,True,1
Knife,is a handtool,is_a_handtool,False,0
Knife,is a material,is_a_material,False,0
Knife,is a piece of equipment,is_a_piece_of_equipment,True,1
Knife,has great power,has_great_power,False,0
Knife,is a Western utensil,is_a_Western_utensil,True,1
Knife,is an object,is_an_object,True,1
Knife,has a cross or flat shape,has_a_cross_or_flat_shape,False,0
Knife,is an old instrument,is_an_old_instrument,False,0
Knife,is a tool,is_a_tool,True,1
Knife,is dangerous for the fingers,is_dangerous_for_the_fingers,True,1
Knife,is big or small,is_big_or_small,True,1
Knife,is agressive,is_agressive,False,0
Knife,is durable,is_durable,True,1
Knife,is efficient,is_efficient,True,1
Knife,is fairly unknown,is_fairly_unknown,False,0
Knife,is dangerous for children,is_dangerous_for_children,True,1
Knife,is firm,is_firm,True,1
Knife,is for at least 1 person,is_for_at_least_1_person,True,1
Knife,is functional,is_functional,True,1
Knife,is hard,is_hard,True,1
Knife,is handy to transport,is_handy_to_transport,True,1
Knife,is handy for prisoners,is_handy_for_prisoners,True,1
Knife,is an English word,is_an_English_word,True,1
Knife,is invented by man,is_invented_by_man,True,1
Knife,is lifeless,is_lifeless,True,1
Knife,is made in a factory,is_made_in_a_factory,True,1
Knife,is made of steel,is_made_of_steel,True,1
Knife,is long and narrow,is_long_and_narrow,True,1
Knife,is made of wood or metal,is_made_of_wood_or_metal,True,1
Knife,is not for children,is_not_for_children,False,0
Knife,is multifunctional,is_multifunctional,True,1
Knife,is not edible,is_not_edible,True,1
Knife,is old-fashioned,is_old-fashioned,False,0
Knife,is not sexy,is_not_sexy,True,1
Knife,is often indispensable,is_often_indispensable,True,1
Knife,is sharp,is_sharp,True,1
Knife,is smaller than a lorry,is_smaller_than_a_lorry,True,1
Knife,is sold in a hardware store,is_sold_in_a_hardware_store,True,1
Knife,is not waterproof,is_not_waterproof,True,1
Knife,is used to beat with,is_used_to_beat_with,False,0
Knife,is useful,is_useful,True,1
Knife,is used to cut things in two,is_used_to_cut_things_in_two,True,1
Knife,is used to cut,is_used_to_cut,True,1
Knife,is part of the cutlery,is_part_of_the_cutlery,True,1
Knife,is useful in a forest,is_useful_in_a_forest,True,1
Knife,is stored in a box,is_stored_in_a_box,True,1
Knife,is played during concerts,is_played_during_concerts,False,0
Knife,its vibrations produce sounds,its_vibrations_produce_sounds,False,0
Knife,lies next to plate,lies_next_to_plate,True,1
Knife,lies in a drawer,lies_in_a_drawer,True,1
Knife,is violent,is_violent,True,1
Knife,looks tough,looks_tough,True,1
Knife,made of metal,made_of_metal,True,1
Knife,needs to be cleaned after use,needs_to_be_cleaned_after_use,True,1
Knife,not everyone has it,not_everyone_has_it,True,1
Knife,needs to be washed,needs_to_be_washed,True,1
Knife,often stolen,often_stolen,True,1
Knife,needs to be supported,needs_to_be_supported,False,0
Knife,often used,often_used__,True,1
Knife,needs to be cleaned sometimes,needs_to_be_cleaned_sometimes,True,1
Knife,often used at camp sites,often_used_at_camp_sites,True,1
Knife,often used by street musicians,often_used_by_street_musicians,False,0
Knife,often used in blues music,often_used_in_blues_music,False,0
Knife,played by a musician,played_by_a_musician,False,0
Knife,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,True,1
Knife,requires much practise,requires_much_practise,True,1
Knife,smells neutral,smells_neutral,True,1
Knife,put on the table,put_on_the_table,True,1
Knife,used by burglars,used_by_burglars,True,1
Knife,used by cooks,used_by_cooks,True,1
Knife,there is not much space,there_is_not_much_space,False,0
Knife,used at the table,used_at_the_table,True,1
Knife,used by criminals,used_by_criminals,True,1
Knife,used by cowboys,used_by_cowboys,True,1
Knife,used by doctors,used_by_doctors,True,1
Knife,used by crooks,used_by_crooks,True,1
Knife,used by handymen,used_by_handymen,True,1
Knife,used by men,used_by_men,True,1
Knife,used by indians,used_by_indians,True,1
Knife,used by lumber jackers,used_by_lumber_jackers,True,1
Knife,used by knights,used_by_knights,False,0
Knife,used by the handyman,used_by_the_handyman,True,1
Knife,used by soldiers,used_by_soldiers,True,1
Knife,used by work forces,used_by_work_forces,True,1
Knife,used during war,used_during_war,True,1
Knife,used by Robin Hood,used_by_Robin_Hood,False,0
Knife,used by tradesmen,used_by_tradesmen,True,1
Knife,used by workers,used_by_workers,True,1
Knife,used daily,used_daily,True,1
Knife,used for cooking,used_for_cooking,True,1
Knife,used by pirates,used_by_pirates,True,1
Knife,used for cutting meat,used_for_cutting_meat,True,1
Knife,used for murding,used_for_murding,True,1
Knife,used for rock music,used_for_rock_music,False,0
Knife,used for stabbing,used_for_stabbing,True,1
Knife,used for short distances,used_for_short_distances,False,0
Knife,used in different cultures,used_in_different_cultures,True,1
Knife,used for torturing,used_for_torturing,True,1
Knife,used in a fight,used_in_a_fight,True,1
Knife,used in the army,used_in_the_army,True,1
Knife,used in many different musical styles,used_in_many_different_musical_styles,False,0
Knife,used in pop music,used_in_pop_music,True,1
Knife,used in the house,used_in_the_house,True,1
Knife,used in a restaurant,used_in_a_restaurant,True,1
Knife,used in traditional music,used_in_traditional_music,False,0
Knife,used to beat,used_to_beat,False,0
Knife,used in the kitchen,used_in_the_kitchen,True,1
Knife,used in the Middle Ages,used_in_the_Middle_Ages,True,1
Knife,used to cut hair,used_to_cut_hair,False,0
Knife,used to cut paper,used_to_cut_paper,True,1
Knife,used in rescue operations,used_in_rescue_operations,True,1
Knife,used to detach something,used_to_detach_something,True,1
Knife,used to eat with,used_to_eat_with,True,1
Knife,used to hack,used_to_hack,False,0
Knife,used to work in the garden,used_to_work_in_the_garden,False,0
Knife,used to hunt,used_to_hunt,True,1
Knife,used to open a can/tin,used_to_open_a_can/tin,False,0
Knife,used to grasp something,used_to_grasp_something,False,0
Knife,used with your hands,used_with_your_hands,True,1
Knife,used to open things,used_to_open_things,True,1
Knife,you can bust things with it,you_can_bust_things_with_it,False,0
Knife,was used in early ages,was_used_in_early_ages,True,1
Knife,was used in the past,was_used_in_the_past,True,1
Knife,you can get injured by it,you_can_get_injured_by_it,True,1
Knife,you can eat desserts with it,you_can_eat_desserts_with_it,True,1
Knife,you can kill someone with it,you_can_kill_someone_with_it,True,1
Knife,you can injure someone with it,you_can_injure_someone_with_it,True,1
