input,prompt,response,prompt_variant
file|cheetah|chocolate,Answer using only one word - cheetah or chocolate and not file. Which is more similar in semantic meaning to file?,"- is a desert creature
- has",canonical
file|cheetah|bench,Answer using only one word - cheetah or bench and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|missile,Answer using only one word - cheetah or missile and not file. Which is more similar in semantic meaning to file?,"- is a vulnerable species
- is",canonical
file|cheetah|tree,Answer using only one word - cheetah or tree and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|bassoon,Answer using only one word - cheetah or bassoon and not file. Which is more similar in semantic meaning to file?,"- is a brass instrument
- is",canonical
file|cheetah|artichoke,Answer using only one word - cheetah or artichoke and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|blender,Answer using only one word - cheetah or blender and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|dress,Answer using only one word - cheetah or dress and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|car,Answer using only one word - cheetah or car and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|crowbar,Answer using only one word - cheetah or crowbar and not file. Which is more similar in semantic meaning to file?,"- aka a pinch bar
- aka",canonical
file|cheetah|cactus,Answer using only one word - cheetah or cactus and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|candle,Answer using only one word - cheetah or candle and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|burrito,Answer using only one word - cheetah or burrito and not file. Which is more similar in semantic meaning to file?,"- is a desert creature
- has",canonical
file|cheetah|bell,Answer using only one word - cheetah or bell and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|drill,Answer using only one word - cheetah or drill and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|blackberry,Answer using only one word - cheetah or blackberry and not file. Which is more similar in semantic meaning to file?,"- is a desert creature
- has",canonical
file|cheetah|tumbleweed,Answer using only one word - cheetah or tumbleweed and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|anteater,Answer using only one word - beaver or anteater and not file. Which is more similar in semantic meaning to file?,- looks like a bigger uglier pig,canonical
file|beaver|bear,Answer using only one word - beaver or bear and not file. Which is more similar in semantic meaning to file?,- builds a den inside its dam,canonical
file|beaver|ostrich,Answer using only one word - beaver or ostrich and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|camel,Answer using only one word - beaver or camel and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|ant,Answer using only one word - beaver or ant and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|beetle,Answer using only one word - beaver or beetle and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|bird,Answer using only one word - beaver or bird and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|chocolate,Answer using only one word - beaver or chocolate and not file. Which is more similar in semantic meaning to file?,"- beaver
- builds a den",canonical
file|beaver|bench,Answer using only one word - beaver or bench and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough edges,canonical
file|beaver|missile,Answer using only one word - beaver or missile and not file. Which is more similar in semantic meaning to file?,"- beaver
- builds a den",canonical
file|beaver|tree,Answer using only one word - beaver or tree and not file. Which is more similar in semantic meaning to file?,- builds a den inside its dam,canonical
file|beaver|bassoon,Answer using only one word - beaver or bassoon and not file. Which is more similar in semantic meaning to file?,"- is a woodwind instrument
-",canonical
file|beaver|artichoke,Answer using only one word - beaver or artichoke and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|blender,Answer using only one word - beaver or blender and not file. Which is more similar in semantic meaning to file?,"- beaver
- builds a den",canonical
file|beaver|dress,Answer using only one word - beaver or dress and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|car,Answer using only one word - beaver or car and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough edges,canonical
file|beaver|crowbar,Answer using only one word - beaver or crowbar and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|beaver|cactus,Answer using only one word - beaver or cactus and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|candle,Answer using only one word - beaver or candle and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough edges,canonical
file|beaver|burrito,Answer using only one word - beaver or burrito and not file. Which is more similar in semantic meaning to file?,"- beaver
- builds a den",canonical
file|beaver|bell,Answer using only one word - beaver or bell and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|beaver|drill,Answer using only one word - beaver or drill and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|beaver|blackberry,Answer using only one word - beaver or blackberry and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|beaver|tumbleweed,Answer using only one word - beaver or tumbleweed and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|anteater|bear,Answer using only one word - anteater or bear and not file. Which is more similar in semantic meaning to file?,- looks like a bigger uglier pig,canonical
file|anteater|ostrich,Answer using only one word - anteater or ostrich and not file. Which is more similar in semantic meaning to file?,- looks like a giraffe but is,canonical
