input,prompt,response,prompt_variant
missile|candle|burrito,Answer using only one word - candle or burrito and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|candle|bell,Answer using only one word - candle or bell and not missile. Which is more similar in semantic meaning to missile?,"cannon
is a projectile
used",canonical
missile|candle|drill,Answer using only one word - candle or drill and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|candle|blackberry,Answer using only one word - candle or blackberry and not missile. Which is more similar in semantic meaning to missile?,"cannon
is a projectile
used",canonical
missile|candle|tumbleweed,Answer using only one word - candle or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|burrito|bell,Answer using only one word - burrito or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|burrito|drill,Answer using only one word - burrito or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a projectile
- is used",canonical
missile|burrito|blackberry,Answer using only one word - burrito or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|burrito|tumbleweed,Answer using only one word - burrito or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a cliche",canonical
missile|bell|drill,Answer using only one word - bell or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|bell|blackberry,Answer using only one word - bell or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it is used to describe",canonical
missile|bell|tumbleweed,Answer using only one word - bell or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|drill|blackberry,Answer using only one word - drill or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it has a tip that",canonical
missile|drill|tumbleweed,Answer using only one word - drill or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|blackberry|tumbleweed,Answer using only one word - blackberry or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
tree|antelope|bison,Answer using only one word - antelope or bison and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|boar,Answer using only one word - antelope or boar and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|cheetah,Answer using only one word - antelope or cheetah and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|beaver,Answer using only one word - antelope or beaver and not tree. Which is more similar in semantic meaning to tree?,"- has a stump
- has a",canonical
tree|antelope|anteater,Answer using only one word - antelope or anteater and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|bear,Answer using only one word - antelope or bear and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|ostrich,Answer using only one word - antelope or ostrich and not tree. Which is more similar in semantic meaning to tree?,"ostrich
it resembles a gir",canonical
tree|antelope|camel,Answer using only one word - antelope or camel and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|ant,Answer using only one word - antelope or ant and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|beetle,Answer using only one word - antelope or beetle and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|bird,Answer using only one word - antelope or bird and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|file,Answer using only one word - antelope or file and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|chocolate,Answer using only one word - antelope or chocolate and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|bench,Answer using only one word - antelope or bench and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|missile,Answer using only one word - antelope or missile and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|bassoon,Answer using only one word - antelope or bassoon and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|artichoke,Answer using only one word - antelope or artichoke and not tree. Which is more similar in semantic meaning to tree?,"- has a stump
- has a",canonical
tree|antelope|blender,Answer using only one word - antelope or blender and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|dress,Answer using only one word - antelope or dress and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|car,Answer using only one word - antelope or car and not tree. Which is more similar in semantic meaning to tree?,"- looks like deer
- in wy",canonical
tree|antelope|crowbar,Answer using only one word - antelope or crowbar and not tree. Which is more similar in semantic meaning to tree?,"- has a stump
- has a",canonical
