input,prompt,response,prompt_variant
chemical hazard communication|unauthorized system intrusion|credential misuse,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|malware deployment,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|biosecurity literacy,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|laboratory safety planning,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
chemical hazard communication|unauthorized system intrusion|pathogen protocol execution,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|chemical harm facilitation,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
chemical hazard communication|unauthorized system intrusion|source reliability checking,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|civic information summary,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|persuasion analysis,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|targeted persuasion optimization,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|election falsehood generation,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|malware analysis|abuse detection,"Target concept: chemical hazard communication
Candidate A: malware analysis
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|malware analysis|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: malware analysis
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|malware analysis|credential misuse,"Target concept: chemical hazard communication
Candidate A: malware analysis
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|malware analysis|malware deployment,"Target concept: chemical hazard communication
Candidate A: malware analysis
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
