input,prompt,response
Blindworm|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle
Lizard|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Axe
Boa python|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,Oil can
Oil can|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Chameleon
Chameleon|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Turtle
Snake|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,None
Anvil|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,None
Snake|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Tortoise|Nail|Shovel,Answer using only one word - Nail or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Shovel
Anvil|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel
Blindworm|Nail|Salamander,Answer using only one word - Nail or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander
Axe|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,None
Screwdriver|Alligator|Axe,Answer using only one word - Alligator or Axe and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None
Chameleon|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Toad
Crocodile|Saw|Shovel,Answer using only one word - Saw or Shovel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Saw
Lawn Mower|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Grinding disk
Hammer|Cobra|Snake,Answer using only one word - Cobra or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,Snake
Blindworm|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Spanner
Screwdriver|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None.
Turtle|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,Tortoise
Boa python|Nail|Turtle,Answer using only one word - Nail or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Nail
Tortoise|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Turtle
Paint brush|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chameleon
Lawn Mower|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Axe
Snake|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Snake. Which is more similar in semantic meaning to Snake?,Blindworm
Snake|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Boa
Toad|Cobra|Snake,Answer using only one word - Cobra or Snake and not Toad. Which is more similar in semantic meaning to Toad?,Snake
Knife|Caiman|Saw,Answer using only one word - Caiman or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Oil can|Knife|Salamander,Answer using only one word - Knife or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,Salamander
Salamander|Knife|Snake,Answer using only one word - Knife or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Snake
Nail|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Shovel|Nail|Snake,Answer using only one word - Nail or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,Nail
Shovel|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,Screwdriver
Hammer|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Lawn Mower
Paint brush|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Spanner|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver
Hammer|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Tortoise|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel
Screwdriver|Axe|Gecko,Answer using only one word - Axe or Gecko and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Knife|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,Axe
Saw|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Vacuum
Axe|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,Shovel
Cobra|Lizard|Snake,Answer using only one word - Lizard or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,Snake
Caiman|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,Tortoise
Gecko|Snake|Turtle,Answer using only one word - Snake or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Turtle
Caiman|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Chameleon
Blindworm|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle
Grinding disk|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Paint brush
Toad|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel
Axe|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,Tortoise
Nail|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,Lawn Mower
Caiman|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile
Oil can|Boa python|Toad,Answer using only one word - Boa python or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
Lawn Mower|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Salamander|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,Cobra
Salamander|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Turtle
Screwdriver|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Lawn Mower
Vacuum|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,None
Lizard|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,None
Paint brush|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Crocodile|Cobra|Snake,Answer using only one word - Cobra or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Snake
Chameleon|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Caiman
Saw|Snake|Toad,Answer using only one word - Snake or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Toad
Axe|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Axe. Which is more similar in semantic meaning to Axe?,None
Chameleon|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,None
Crocodile|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Cobra
Turtle|Alligator|Axe,Answer using only one word - Alligator or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,Turtle
Lizard|Axe|Caiman,Answer using only one word - Axe or Caiman and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Lawn Mower|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Toad
Dinosaur|Axe|Snake,Answer using only one word - Axe or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Axe
Chameleon|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Blindworm
Oil can|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,Blindworm
Grinding disk|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Knife
Oil can|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Oil can
Lizard|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon
Tortoise|Axe|Chisel,Answer using only one word - Axe or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,None
Anvil|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Tortoise
Lawn Mower|Knife|Spanner,Answer using only one word - Knife or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Anvil|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,Screwdriver
Turtle|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,None
Toad|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Salamander
Blindworm|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Blindworm
Alligator|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Vacuum
Lizard|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,Boa
Nail|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Screwdriver|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None
