input,prompt,response,prompt_variant
safety classifier rule interpretation|oversight compliance testing|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: oversight compliance testing
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight compliance testing|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: oversight compliance testing
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight compliance testing|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: oversight compliance testing
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight compliance testing|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: oversight compliance testing
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight evasion planning|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: oversight evasion planning
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight evasion planning|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: oversight evasion planning
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight evasion planning|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: oversight evasion planning
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight evasion planning|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: oversight evasion planning
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|autonomous replication enablement|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: autonomous replication enablement
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|autonomous replication enablement|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: autonomous replication enablement
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|autonomous replication enablement|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: autonomous replication enablement
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|policy compliant refusal explanation|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: policy compliant refusal explanation
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|policy compliant refusal explanation|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: policy compliant refusal explanation
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|jailbreak instruction seeking|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: jailbreak instruction seeking
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
